Id,proba_class_0,proba_class_1,proba_class_2,proba_class_3,proba_class_4,proba_class_5
0,0.0004478093355125224,0.0009300709183210333,0.0645268442294461,0.9340415905712597,5.368429671635135e-05,6.487442267339391e-10
1,0.001151602374109111,0.0008457780608725962,0.7138317441228976,0.284132863933854,3.801118118870046e-05,3.270779546166246e-10
2,0.0028255360184756637,0.0010981201117801968,0.7264994821356136,0.2691222139979817,0.0004546457284647779,2.007683937931713e-09
3,0.0010366673038233478,0.016551660677039066,0.10033157085405468,0.8820236648932915,5.643176723749604e-05,4.50455365946457e-09
4,0.8176809952854537,0.0016770857243680376,0.06985910294367885,0.110770531961896,1.2241443285782644e-05,4.264131764153471e-08
5,0.0026159640193043217,0.0005048257659179265,0.7563709723836549,0.24047530670855516,3.292787492395016e-05,3.2476438909431413e-09
6,0.0031751179388037017,0.0012083248592045484,0.6743786729532604,0.32119038529877747,4.749778112976023e-05,1.1688241271778482e-09
7,0.002291365968966473,0.0008538249842986761,0.36022605170496436,0.6364153731188378,0.00021338376149583166,4.6143693211558445e-10
8,0.0021839364925606147,0.0003136640742203201,0.6612175084945264,0.3361065641957364,0.00017832638163028163,3.6132596879696053e-10
9,0.003284525671635766,0.005912800413438407,0.6113631400952203,0.37930162075637425,0.00013791265075324528,4.1257797049032386e-10
10,0.0014140976158353335,0.0015022348076330838,0.7831446341951113,0.21391170391510614,2.7327549432622572e-05,1.9168815419274164e-09
11,0.0024670362172706855,0.0019073761411443958,0.5603009976642302,0.4351987815726564,0.00012580708626185467,1.3184363918889514e-09
12,0.011989803991396335,0.000934042719012071,0.5853193413623613,0.4017176288706103,3.9179923407334164e-05,3.133212580758019e-09
13,0.0031606377450730137,0.00029422962821383335,0.5257076773172485,0.47080631844700155,3.113547316586208e-05,1.3892974373103117e-09
14,0.0017326191485368455,0.010236385212370054,0.16971639595793447,0.8182597194093166,5.487980457103241e-05,4.672708699509825e-10
15,0.0008672885930861473,0.007542706705873341,0.12910185186131223,0.8623629188970672,0.00012523218962306025,1.753038163667401e-09
16,0.0024433878962311123,0.005885246303754703,0.09808501137264827,0.8933923039667697,0.00019403220901197186,1.8251584094396568e-08
17,0.010321426222951248,0.0005981199639549708,0.6299821411963277,0.35906079572865157,3.751648037623387e-05,4.0773836920301976e-10
18,0.0004513520498369957,0.007219992312631122,0.10538417009733021,0.8869311285497858,1.3352563551678405e-05,4.426864195578093e-09
19,0.0017494251233728664,0.00043269358603583813,0.7514904806132194,0.24617845145845732,0.00014894673581844356,2.4830960394170337e-09
20,0.009274139609050523,0.008024888076493484,0.3789816170881035,0.6030521622355853,0.0006671904600117397,2.5307554912304345e-09
21,0.007116991716797383,0.0006656634465932864,0.3801737439045666,0.6119923899754359,5.1206540673602336e-05,4.415933209718221e-09
22,0.0017270864343038532,0.0025718172230961064,0.18155441014237034,0.8141114145510375,3.527105743196758e-05,5.917602970716007e-10
23,0.0018058414674724918,0.003430384908073022,0.1969958305293974,0.7977144859841242,5.345635857355533e-05,7.523593525789613e-10
24,0.0023607448752174785,0.0014233017497020098,0.20614771998107356,0.7899249909729433,0.00014324031562833585,2.105435244863695e-09
25,0.0010291433861807145,0.0012583281165517934,0.584593780816057,0.4127909141093958,0.0003278043925780755,2.9179236755157783e-08
26,0.0036621025344696404,0.035620255740989516,0.28025085440969383,0.6802562563821473,0.00021052945726103867,1.4754387153095814e-09
27,0.017674141556355605,0.001168476215830148,0.5884963279002566,0.3924116997541151,0.0002493535734919539,9.999506168649304e-10
28,0.005373839749531868,0.0019416539404218012,0.21316349962614214,0.779424191917866,9.681031044753979e-05,4.455590636716259e-09
29,0.0007708739899942956,0.0005770654603511994,0.3112212084431784,0.6873726154313612,5.822539040296119e-05,1.1284711877122246e-08
