Id,proba_class_0,proba_class_1,proba_class_2,proba_class_3,proba_class_4,proba_class_5
0,0.0049873255,0.0007494513,0.035249535,0.95710826,0.0018124629,9.2965995e-05
1,0.0005511095,0.0006463204,0.7491427,0.24827595,0.0013673407,1.6619148e-05
2,0.0011803238,0.001352608,0.7599324,0.23667392,0.000826154,3.4593093e-05
3,0.0014143399,0.0068558524,0.062177017,0.927374,0.0020519882,0.00012677004
4,0.902939,0.0018320018,0.018529402,0.07378325,0.0028677422,4.8663143e-05
5,0.0018320491,0.0009705617,0.7461937,0.24879657,0.0021627739,4.431287e-05
6,0.013813893,0.0010242173,0.73295873,0.24836423,0.0037926978,4.6240835e-05
7,0.00042606975,0.0006683613,0.23532669,0.76140416,0.0021554965,1.9158726e-05
8,0.0023603034,0.0009159653,0.76643634,0.22791132,0.0023269025,4.919611e-05
9,0.0007582234,0.001023182,0.7529381,0.24307297,0.0021893696,1.8257977e-05
10,0.0005997554,0.00080446294,0.7428439,0.2523904,0.0033319888,2.9483488e-05
11,0.00034309557,0.00069425744,0.42046076,0.5774111,0.0010680043,2.2725608e-05
12,0.01138611,0.0004893284,0.86143416,0.12480866,0.0017507606,0.00013106946
13,0.009762935,0.0009456955,0.85127944,0.13704874,0.0008325692,0.00013072538
14,0.00076275604,0.009959135,0.18341543,0.80476445,0.0010533485,4.4848006e-05
15,0.00035428948,0.007928473,0.10497649,0.8841549,0.0025587443,2.7123013e-05
16,0.0007124421,0.045347333,0.093606055,0.8579657,0.0022673884,0.00010103012
17,0.00040964788,0.0005664762,0.83044016,0.16659395,0.0019469374,4.2882628e-05
18,0.00057413435,0.004092269,0.06652639,0.9217087,0.007042052,5.6449084e-05
19,0.0003280596,0.0004433684,0.7310945,0.2667534,0.001331328,4.9409577e-05
20,0.0044853017,0.0035704619,0.60059595,0.38636512,0.00491654,6.656212e-05
21,0.006589233,0.0004478883,0.28645048,0.7002576,0.006196733,5.8034406e-05
22,0.000593049,0.011272853,0.16112792,0.822316,0.0046544224,3.5789246e-05
23,0.00025592366,0.0041684746,0.13731955,0.8566943,0.0015382123,2.3541144e-05
24,0.002105571,0.0022066683,0.5559061,0.43808237,0.0016466114,5.2678028e-05
25,0.001189696,0.00091616885,0.37967873,0.610756,0.0073819654,7.745915e-05
26,0.00057105115,0.008690066,0.089835614,0.8987161,0.0021466785,4.055032e-05
27,0.0011554993,0.0015838979,0.6682341,0.3270343,0.0018887633,0.000103455175
28,0.005362534,0.0019009911,0.19701292,0.79192716,0.003704403,9.202719e-05
29,0.00030061588,0.0013289464,0.18792675,0.8093437,0.0010682058,3.1701908e-05
30,0.0003367119,0.0007185314,0.26997226,0.72783655,0.0011011106,3.4875513e-05
31,0.0007052718,0.0028465965,0.54153514,0.45366222,0.0012135347,3.7277026e-05
32,0.00046967942,0.0017325949,0.32418883,0.67202497,0.001499047,8.490971e-05
33,0.0009983174,0.0008003595,0.72833234,0.26856157,0.0012130679,9.4287265e-05
34,0.00039336487,0.0007410521,0.7425125,0.25554377,0.00078504067,2.4237268e-05
35,0.009783745,0.0015626872,0.31375554,0.672409,0.0023233222,0.0001656602
36,0.012404317,0.03507757,0.3084327,0.63712496,0.0066273822,0.00033312672
37,0.00167683,0.00099746,0.08806502,0.9038331,0.0053679906,5.9588303e-05
38,0.011958463,0.048902303,0.5198265,0.41430134,0.0048056976,0.00020575628
39,0.0002824184,0.0077198003,0.12709229,0.8625729,0.0022893865,4.3118875e-05
40,0.000705701,0.00090516947,0.3313549,0.66658413,0.00040485506,4.51866e-05
41,0.00029398414,0.0011220763,0.12909153,0.8686708,0.00079048093,3.107329e-05
42,0.0006773975,0.00070317846,0.54765034,0.44988596,0.0010386795,4.4381126e-05
43,0.0018275108,0.002413697,0.11747512,0.8772278,0.0010194139,3.6455156e-05
44,0.003644886,0.0009298528,0.1291489,0.8648002,0.0014056877,7.052937e-05
45,0.00467003,0.0038942536,0.21164656,0.7769424,0.0028096295,3.7166952e-05
46,0.00033111832,0.0017970713,0.054042507,0.9427391,0.0010778063,1.2382496e-05
47,0.000936524,0.0056183515,0.06976897,0.92094976,0.002670318,5.6049725e-05
48,0.0005334725,0.0044501545,0.060920134,0.93267316,0.001395579,2.7483082e-05
49,0.001427203,0.008685367,0.06713748,0.92033565,0.00237595,3.8434944e-05
50,0.00056652474,0.0003072212,0.07669162,0.9207298,0.0016835191,2.1393633e-05
51,0.00079780316,0.093366645,0.045638744,0.8579868,0.0021503104,5.9724174e-05
52,0.00059727684,0.010770646,0.039008606,0.9478798,0.0017120913,3.1527466e-05
53,0.00053006614,0.042832483,0.03245013,0.9229873,0.0011630518,3.6920068e-05
54,0.00039552728,0.0010117396,0.03402459,0.9624165,0.002129379,2.2290982e-05
55,0.08496403,0.0017347872,0.60277283,0.30433184,0.005694437,0.0005020479
56,0.0010891285,0.011399756,0.06427745,0.9216754,0.0014843874,7.389276e-05
57,0.00080946664,0.009056035,0.048973273,0.9382526,0.0028659657,4.261229e-05
58,0.00060362404,0.018202528,0.047394887,0.931772,0.0019618347,6.521699e-05
59,0.0005584302,0.0013849861,0.09837755,0.89851713,0.001135107,2.6893907e-05
60,0.00031632904,0.0010732124,0.13521707,0.8595756,0.0037991195,1.861345e-05
61,0.0050532436,0.0021894125,0.16654839,0.82499534,0.0011874783,2.6164727e-05
62,0.0012474646,0.0048111985,0.02202414,0.9704588,0.0014309502,2.7407472e-05
63,0.005937663,0.0099636195,0.24294396,0.73842573,0.0025540513,0.00017502194
64,0.0017300831,0.00415217,0.018397672,0.97450507,0.0011849283,3.0134619e-05
65,0.0011095786,0.0018383226,0.037128676,0.95746124,0.0024352786,2.6961088e-05
66,0.0056768833,0.002167391,0.025764585,0.96522754,0.0010133031,0.00015043728
67,0.004141282,0.047868326,0.02852961,0.917391,0.001971885,9.78982e-05
68,0.0009936233,0.8965414,0.012022228,0.089976236,0.0003538414,0.000112491165
69,0.0031705927,0.0020340967,0.091836646,0.9014564,0.0013804348,0.000121751575
70,0.00019196766,0.0006255999,0.044965986,0.95172936,0.0024538,3.3366552e-05
71,0.00017858818,0.00077453855,0.041386843,0.9564363,0.0012074009,1.6320819e-05
72,0.00024640345,0.0018377076,0.08993781,0.90712154,0.000833594,2.2887769e-05
73,0.00018951873,0.0013340305,0.05235028,0.9447186,0.0013856043,2.2092556e-05
74,0.0012833634,0.00057325215,0.6674286,0.32546195,0.00523298,1.9828934e-05
75,0.0021030821,0.0006357475,0.7686053,0.22705378,0.0015715533,3.0550327e-05
76,0.0009365227,0.00045921592,0.16147345,0.83493453,0.002165926,3.0404435e-05
77,0.101270296,0.00025117016,0.049582608,0.846614,0.0022438974,3.805325e-05
78,0.002584848,0.0002941413,0.032004267,0.96251214,0.002573747,3.083649e-05
79,0.0009225214,0.6812813,0.052445315,0.2624009,0.00260314,0.00034681396
80,0.0031607416,0.7542325,0.020408273,0.21918108,0.0028287414,0.00018867601
81,0.000284232,0.00038560186,0.16372477,0.8348313,0.000744897,2.9153856e-05
82,0.0011465433,0.05665572,0.017467448,0.9229976,0.0016957461,3.692974e-05
83,0.0004492577,0.0005376565,0.11298934,0.88465583,0.0013459763,2.1934009e-05
84,0.0063911565,0.035908643,0.032468144,0.92238134,0.0027030096,0.00014768566
85,0.016230503,0.0024135085,0.666177,0.31241733,0.002563447,0.00019827919
86,0.00998992,0.10452121,0.11497424,0.76880574,0.0012341277,0.0004747767
87,0.002387788,0.008480096,0.11556121,0.871426,0.0020509432,9.397242e-05
88,0.00053726824,0.21608847,0.025657818,0.75579596,0.0018105495,0.00011002282
89,0.00022520803,0.002707629,0.032122057,0.96377224,0.0011232571,4.9575927e-05
90,0.00048490666,0.005051176,0.09915783,0.8944143,0.00081687915,7.497253e-05
91,0.0005672654,0.00782858,0.10546105,0.8853998,0.0006359651,0.00010732081
92,0.00047791513,0.0053147078,0.09342548,0.89977366,0.0008941574,0.000114126895
93,0.0012212758,0.0041665365,0.03673225,0.9559749,0.0018595214,4.5599718e-05
94,0.0017691226,0.004792231,0.03219502,0.95927614,0.0019105022,5.6985562e-05
95,0.00059494766,0.0034986043,0.23257896,0.7624156,0.0007448267,0.00016708362
96,0.00077955244,0.00911444,0.17755382,0.8119232,0.00047808106,0.00015085639
97,0.0005468461,0.0054641524,0.19353549,0.7998518,0.0005039127,9.7802214e-05
98,0.00074687495,0.004822125,0.17038986,0.82340467,0.0005350712,0.00010138129
99,0.41372353,0.016456965,0.25188065,0.31720996,0.0006273058,0.00010156222
100,0.3850489,0.06224138,0.18831241,0.36328593,0.0007542569,0.00035706945
101,0.5904347,0.0046685445,0.14523657,0.25836483,0.0010447385,0.0002506803
102,0.3034985,0.009874597,0.25465494,0.43127796,0.00036806415,0.0003259946
103,0.004607088,0.003933392,0.4080123,0.5823089,0.0010470555,9.1188595e-05
104,0.00081577443,0.003634461,0.32050744,0.67387885,0.0011366338,2.6951357e-05
105,0.0004835452,0.010735477,0.54885584,0.43858713,0.0012184005,0.00011961446
106,0.00022853445,0.010096062,0.47625005,0.51299644,0.00033378543,9.5185416e-05
107,0.0051153162,0.0054779015,0.5716772,0.41710168,0.00051817996,0.00010970711
108,0.5309939,0.0011658904,0.21705349,0.2501916,0.000470123,0.00012502042
109,0.50671107,0.0012675686,0.24345031,0.24635136,0.0018405975,0.0003790258
110,0.38110635,0.0011183976,0.28218642,0.3349426,0.000380891,0.00026535458
111,0.1582051,0.0009315741,0.29875755,0.54123557,0.00062865746,0.00024151478
112,0.0032704324,0.006996361,0.19638868,0.7924881,0.0007698611,8.654456e-05
113,0.0014027988,0.0074925288,0.18541366,0.8046962,0.0008392006,0.0001555673
114,0.5876955,0.0032658342,0.23650819,0.17205295,0.0003845967,9.290338e-05
115,0.07058556,0.0026977016,0.23473994,0.69073284,0.0011758694,6.8077985e-05
116,0.5654916,0.012510667,0.167309,0.2539237,0.00063686795,0.00012814281
117,0.05048656,0.013790949,0.25584254,0.67886937,0.00094939355,6.12521e-05
118,0.07557959,0.06864233,0.1740599,0.68045866,0.0011520098,0.0001074644
119,0.06631648,0.06911741,0.1676429,0.69586295,0.0009136104,0.00014658291
120,0.112855986,0.055246636,0.11947944,0.71120495,0.0010736543,0.00013934518
121,0.10761076,0.0050565517,0.19937716,0.68669456,0.0011931955,6.7801564e-05
122,0.118369795,0.0035667468,0.18343028,0.69367427,0.00086050463,9.840339e-05
123,0.69368017,0.0019604764,0.2291488,0.074463725,0.00045676652,0.000289967
124,0.12184975,0.0036002519,0.1853907,0.6882551,0.00085172907,5.2499337e-05
125,0.60431474,0.0011886385,0.2470386,0.14688732,0.00045890213,0.00011178671
126,0.6013426,0.0028641063,0.23120795,0.16395125,0.0005046445,0.00012938866
127,0.006170322,0.005650484,0.2631767,0.724574,0.0003786159,4.9818333e-05
128,0.08417288,0.009026794,0.31230423,0.59340787,0.0009719653,0.0001162542
129,0.62268794,0.0015495723,0.1332335,0.24203776,0.000400996,9.028383e-05
130,0.78114843,0.00076583406,0.10132478,0.11627187,0.0004354196,5.362164e-05
131,0.059414685,0.0047681164,0.25808161,0.67704743,0.00058885984,9.924531e-05
132,0.12292775,0.0023615349,0.0855153,0.78763497,0.0014272858,0.0001331064
133,0.7951143,0.0014816192,0.110860236,0.09223264,0.00017929166,0.00013190025
134,0.78161216,0.0009809393,0.14233375,0.07471132,0.00019542807,0.00016642948
