Id,proba_class_0,proba_class_1,proba_class_2,proba_class_3,proba_class_4,proba_class_5
0,0.0024493425,5.0127284e-05,0.005585483,0.991666,0.00022594602,2.3117767e-05
1,0.0001054058,7.4346004e-05,0.9424335,0.057152417,0.00023163052,2.6913617e-06
2,0.00035524453,0.00026429916,0.9445868,0.05469142,9.914857e-05,3.0834817e-06
3,0.0008097911,0.0005424558,0.013168749,0.9850943,0.00031699854,6.776648e-05
4,0.9708675,0.00026230727,0.0040329257,0.023874797,0.00095142156,1.0967945e-05
5,0.00073554995,0.0001661865,0.9211951,0.077338174,0.00056130753,3.764949e-06
6,0.004772913,7.9088684e-05,0.93252015,0.061841376,0.00078156503,4.927144e-06
7,6.6934575e-05,5.6787736e-05,0.04275589,0.9568517,0.00026759718,9.997162e-07
8,0.0008581914,0.00014700992,0.9392329,0.058777064,0.0009582933,2.6521473e-05
9,0.00019486497,0.0003045663,0.947638,0.051028166,0.000831717,2.7203214e-06
10,0.00040895294,6.290958e-05,0.9147995,0.083486274,0.0012363768,6.0080893e-06
11,4.288483e-05,7.253747e-05,0.11937192,0.8803526,0.00015160209,8.351365e-06
12,0.001542771,3.7513993e-05,0.96645623,0.031319823,0.0006179363,2.5732412e-05
13,0.0020418821,0.00011951523,0.9700392,0.027334487,0.00024030598,0.00022463262
14,0.0002118668,0.0019460692,0.037840698,0.9598911,0.00010077757,9.517686e-06
15,8.230515e-05,0.001574649,0.022314554,0.9750147,0.0010107731,3.0323756e-06
16,0.00015060598,0.013654173,0.018911824,0.9666372,0.0005868729,5.932219e-05
17,5.3368727e-05,5.7600224e-05,0.9739251,0.025611661,0.00033885764,1.3343288e-05
18,0.00016739378,0.0006510356,0.020452755,0.9765241,0.002197348,7.3691194e-06
19,3.8340135e-05,2.1003512e-05,0.94071186,0.059042837,0.00017181232,1.4102234e-05
20,0.0002948388,0.0004636493,0.90080667,0.0971351,0.0012777031,2.2107151e-05
21,0.0007764465,4.0783572e-05,0.084233895,0.9125054,0.002418333,2.5167014e-05
22,0.00013614913,0.0025204904,0.032251626,0.96411705,0.0009668272,7.907918e-06
23,1.9318188e-05,0.0004075207,0.016156614,0.9833245,8.9815265e-05,2.2164418e-06
24,0.0009898905,0.00035042234,0.88488567,0.11367323,8.1824954e-05,1.8970584e-05
25,0.00026930167,0.00015175737,0.44841293,0.548582,0.002557907,2.6108373e-05
26,3.4724737e-05,0.0013748477,0.011492861,0.98699373,9.7705146e-05,6.1626597e-06
27,0.00026211134,0.00012941775,0.93256223,0.06682907,0.00019699424,2.0075115e-05
28,0.00090991176,0.0002479719,0.065006055,0.9327494,0.0010497995,3.6881887e-05
29,5.1935116e-05,8.164933e-05,0.045969658,0.9537385,0.00015553985,2.6935145e-06
30,5.538742e-05,8.295121e-05,0.07808239,0.9216956,8.090764e-05,2.6921311e-06
31,0.00030144988,0.00059574336,0.87721574,0.12165501,0.00022696027,5.109573e-06
32,0.00020803478,0.0011818727,0.099088036,0.8990387,0.0004342728,4.9032973e-05
33,0.0002784125,0.00011773662,0.9417251,0.057679877,0.00014393564,5.5037875e-05
34,5.1860912e-05,7.6503864e-05,0.9410496,0.05876638,5.21521e-05,3.5456694e-06
35,0.0014833141,0.000108754015,0.076961055,0.9210244,0.00040925355,1.3243403e-05
36,0.019534094,0.7603424,0.08671051,0.12806483,0.0034439345,0.0019041873
37,0.0009862095,0.0001086931,0.02705449,0.96880585,0.0030100532,3.4805933e-05
38,0.003125155,0.7851756,0.13239586,0.07710452,0.002031909,0.00016706489
39,6.1952516e-05,0.0008934533,0.03137484,0.9673529,0.0003142265,2.5250517e-06
40,0.00033334093,0.00020419937,0.08073087,0.9186397,6.792202e-05,2.3956447e-05
41,2.337956e-05,6.663419e-05,0.027324837,0.9724851,8.975063e-05,1.0274658e-05
42,0.00014835593,5.3798532e-05,0.90629727,0.093436345,5.272679e-05,1.1448167e-05
43,0.0007978254,0.00024789246,0.02195769,0.9768411,0.00015004555,5.4190405e-06
44,0.00059836823,4.5602184e-05,0.01866078,0.9805115,0.0001566016,2.7093178e-05
45,0.0015875513,0.0009598203,0.05377582,0.943194,0.00046810345,1.47523315e-05
46,2.2897728e-05,0.0001144178,0.005018691,0.9947573,8.2237595e-05,4.5255406e-06
47,0.00025712335,0.0007362609,0.017087221,0.9814388,0.0004707946,9.727212e-06
48,5.0813902e-05,0.0003351403,0.020587845,0.9789007,0.00012330357,2.2455388e-06
49,0.00046897688,0.0019385531,0.02166008,0.9754953,0.0004258895,1.1324184e-05
50,0.00021441901,1.7109938e-05,0.019751392,0.97953093,0.00048038457,5.71398e-06
51,0.00039538747,0.023547761,0.011608811,0.9638501,0.0005823107,1.561489e-05
52,0.00014536969,0.0011817795,0.0054298155,0.9929958,0.00024130454,5.9830954e-06
53,0.00016876525,0.013668559,0.00588383,0.9801359,0.00013673141,6.218698e-06
54,6.959753e-05,5.55784e-05,0.0071038213,0.99223137,0.0005361614,3.37698e-06
55,0.021952806,0.00012729438,0.9100791,0.06647145,0.0011866012,0.00018282887
56,0.00034945554,0.0012315467,0.016201505,0.98199,0.00019878935,2.8802933e-05
57,0.0001861307,0.0010113254,0.008466628,0.98984504,0.00047906736,1.1786831e-05
58,0.00016494858,0.0023829048,0.010071755,0.9870651,0.00030286654,1.24288645e-05
59,9.569351e-05,0.00017962685,0.019901654,0.97951525,0.00030530652,2.4871408e-06
60,2.9841965e-05,8.932841e-05,0.022557197,0.9767025,0.00061906746,2.0074585e-06
61,0.0012274652,0.00063461735,0.05216622,0.9457752,0.00019193589,4.64195e-06
62,0.00013149234,0.00068802177,0.0025866232,0.99622834,0.0003623318,3.1692718e-06
63,0.0010031104,0.002540658,0.06715034,0.92848194,0.0008075384,1.6429554e-05
64,0.00029498627,0.0008514246,0.0024216303,0.99615854,0.0002671197,6.389812e-06
65,0.00017082861,0.0001622378,0.0064196168,0.9926521,0.0005888682,6.3357857e-06
66,0.0015276558,0.00012761491,0.0027822256,0.9953876,0.00014307167,3.184907e-05
67,0.002884736,0.015401811,0.007957624,0.9732031,0.0005216466,3.1124488e-05
68,0.0001299432,0.9670623,0.0023439582,0.03032513,2.7807915e-05,0.00011091906
69,0.0005338495,0.00024996768,0.02006253,0.9788568,0.00027544398,2.1397867e-05
70,2.3012384e-05,2.686344e-05,0.0065137064,0.9928651,0.00055753114,1.3746357e-05
71,3.168828e-05,4.3029817e-05,0.0038726965,0.9957663,0.00027789915,8.41755e-06
72,3.449269e-05,0.00012378757,0.019467525,0.9802879,8.165015e-05,4.5161146e-06
73,1.704263e-05,0.00011366842,0.007994774,0.99161434,0.00024761472,1.2478374e-05
74,0.0003739098,2.4700912e-05,0.9324579,0.06572892,0.001410676,3.8094902e-06
75,0.00047885452,2.0947065e-05,0.9572307,0.04205304,0.00021395613,2.4894562e-06
76,0.00032698238,2.8557943e-05,0.046745382,0.9524011,0.0004652252,3.2699776e-05
77,0.030514937,8.438838e-05,0.019081425,0.9498671,0.00044325113,8.815226e-06
78,0.00050627056,2.0279716e-05,0.004114685,0.994476,0.0008706648,1.2142262e-05
