Id,proba_class_0,proba_class_1,proba_class_2,proba_class_3,proba_class_4,proba_class_5
0,0.050498364358799515,0.03630195650136345,0.2712829165004434,0.6076357105346325,0.0271600040560745,0.007121048048685951
1,0.048037012206308946,0.022772688248660147,0.5452493225695891,0.36831834064885244,0.009216041283196731,0.006406595043393091
2,0.04891459608482659,0.01933428302383577,0.5176269419327744,0.3986125469789196,0.009105036936250794,0.006406595043393091
3,0.06424883966164613,0.09512192602677626,0.13165276877071233,0.6717791457741022,0.01938797341740047,0.017809346349361446
4,0.3941253405362886,0.09816183539868756,0.15864010038557674,0.2823530615854846,0.06600750782047203,0.0007121542734901321
5,0.04559137769026027,0.01776144259125765,0.5057664169946912,0.38388083142040363,0.04130193133269482,0.005697999970692995
6,0.037175457014733446,0.03397430743968627,0.5525503161768229,0.3353475422041513,0.03810242819742606,0.0028499489671806847
7,0.048220075154415856,0.024235396009159048,0.40194679196469624,0.49667680224308536,0.024648681089376175,0.004272253539267419
8,0.03995070201105143,0.014139887784698109,0.5588205762901336,0.3609566480342392,0.022571960926829077,0.0035602249530486754
9,0.040282837144192174,0.015946103958021797,0.5680556837271912,0.3630020826354624,0.008439661625335564,0.004273630909797164
10,0.0462748888009625,0.03367147224921675,0.532988676376089,0.3715274202016015,0.010552425493905181,0.004985116878225305
11,0.03918571189162217,0.027717530787385068,0.42238212865474617,0.4894990496255808,0.01765535408761712,0.0035602249530486754
12,0.07290873158421765,0.022596809966646397,0.518724567529682,0.3410006511721103,0.03835839619120282,0.006410843556141078
13,0.039746566159759446,0.10324608631017418,0.5898583169101144,0.25169925628151546,0.014024756725988942,0.001425017612448018
14,0.07771382732186004,0.05890950103350498,0.29580850232089745,0.5432175965385034,0.018651957850676432,0.005698614934557106
15,0.046325703783773396,0.04179436568836719,0.3253586374164102,0.5619344447175114,0.01675398436950071,0.007832864024436796
16,0.06790031647749795,0.06823738748523848,0.20986868565816066,0.6316312051488648,0.020223942546147483,0.0021384626840898736
17,0.049857829264842765,0.01710929656583099,0.5579189903159876,0.34687766560765626,0.020401715008889598,0.007834503236792703
18,0.09895050101407193,0.13199031310824208,0.24023076426640042,0.4617641841918537,0.03926752989153484,0.027796707527896897
19,0.04178631251581416,0.05326518242292477,0.5417815506495871,0.34904431752095905,0.010562411937666199,0.0035602249530486754
20,0.03978201960672842,0.04609939024004518,0.5053127029840354,0.38230287088705805,0.022941038728733976,0.0035619775533994283
21,0.029146097506577335,0.030214695814796775,0.38547864587515895,0.5241319040119362,0.02960305713173502,0.001425599659794658
22,0.04937401158213909,0.04990632335005927,0.3034908311881519,0.5613525732711321,0.0323124018699974,0.003563858738520643
23,0.04122616943697132,0.03513008813007964,0.3561396801899358,0.5384489687124532,0.022643539495564163,0.006411554034996206
24,0.04190718593874661,0.02645906022392796,0.44276019455048143,0.4628314633309284,0.018925465631435805,0.007116630324479682
25,0.01830144769800459,0.010457187816738534,0.5279790854203431,0.4155551877296673,0.025572593060113603,0.0021344982751329037
26,0.04864700124323189,0.06327156916949422,0.230305213679584,0.6304879006906182,0.0223049106846623,0.004983404532408367
27,0.07117657811903008,0.03287117794698841,0.44841694074342126,0.4250682941564377,0.01748099393474304,0.004986015099380004
28,0.036218913432212105,0.02347566919184352,0.25117376901361416,0.6545851220393893,0.03240944069471709,0.002137085628222799
29,0.033667269778402044,0.03400019034111264,0.3684848232054825,0.542713302633785,0.017574189088169268,0.0035602249530486754
30,0.03654263256274311,0.022206262941713465,0.39916367814989995,0.5153585867765406,0.022456086252383534,0.004272753316719368
31,0.04646896747987825,0.02987259540375479,0.46858290555801463,0.43819744713185566,0.013317859473447713,0.0035602249530486754
32,0.04032465560700629,0.023171827785032247,0.45558878398444674,0.47181470585657387,0.005539801813892251,0.0035602249530486754
33,0.046765307850657384,0.026286681942630265,0.536572455631973,0.3631979106408481,0.02433028231980042,0.0028473616140907896
34,0.039123009288202726,0.02459092883358897,0.5507617508911139,0.3721717720654157,0.009791069700553497,0.0035614692211247087
35,0.05662051994094711,0.036786660241496176,0.3489042685632368,0.5234895241284335,0.02921341047020908,0.004985616655677254
36,0.046756183478770245,0.15266575361341123,0.4132570178474489,0.3690861525446945,0.01681258794358898,0.0014223045720867346
37,0.06477727971890741,0.02331225679558026,0.4178639487733356,0.47640171114298374,0.009100019160243085,0.008544784408949572
38,0.03341495620709289,0.3540185163919857,0.3669576961187433,0.23018984206058557,0.012569040254411823,0.0028499489671806847
39,0.0498278986596883,0.04374062098977687,0.22987114303070866,0.6508148912110842,0.020763665940597593,0.0049817801681434435
40,0.053782993448528,0.021217811956717285,0.43986317957358606,0.47165437216166967,0.007075047816106162,0.006406595043393091
41,0.03774245494599611,0.035859887580625506,0.34953164007118487,0.5621250679581794,0.012606451168881334,0.0021344982751329037
42,0.03130712104971827,0.019498166194316758,0.4882903078120276,0.44111324030820853,0.016943803021638316,0.0028473616140907896
43,0.048132212402384175,0.018103213653777227,0.39894099075421285,0.5200369117322077,0.011226446504369422,0.0035602249530486754
44,0.04846411368164443,0.015685690299820424,0.3730538412432912,0.5460319121289208,0.01320421769327443,0.0035602249530486754
45,0.04934077047395534,0.026510437184775,0.4025177942387616,0.5041127732587775,0.015383726568597473,0.0021344982751329037
46,0.03767232445097799,0.034057060825465904,0.3383022837125494,0.5673269513538127,0.018368059868301922,0.004273319788891655
47,0.053894350698865306,0.07093921160201666,0.1759517660161659,0.6655318213783553,0.024422164491080128,0.009260685813515846
48,0.06397446893475825,0.06013632977774166,0.21667906207480594,0.6227615496120293,0.02933139050828909,0.007117199092374349
49,0.05441334129384051,0.09709993020160666,0.1566100370829381,0.6708632597760363,0.016742848247966288,0.004270583397611033
50,0.029689646075689826,0.026319670644092713,0.35412869919642165,0.5736385618164431,0.014088923992219298,0.0021344982751329037
51,0.04002351085338336,0.2743670749205418,0.06648124423470861,0.5565353595271384,0.06045595860794029,0.0021368518562872602
52,0.036411048318064326,0.11068761392251568,0.09278594976386247,0.6956706497147794,0.05874357520275847,0.005701163078018655
53,0.024101282768402694,0.1182458639180951,0.055987516174793764,0.7244836122219257,0.07433103314601794,0.002850691770764099
54,0.03794307940625,0.0630429211140197,0.18356108156108944,0.6740129174111681,0.030052526218527754,0.011387474288944434
55,0.0919438188567694,0.04563446897004068,0.3885921117765237,0.4344043072640044,0.035864734895105214,0.003560558237556516
56,0.024376493813545765,0.07976632007518662,0.08975765177801662,0.7576517031697246,0.028500885069454637,0.019946946094071386
57,0.04289921465141537,0.08359013943980886,0.12605672843713597,0.6995640013715188,0.030798213255905246,0.017091702844214865
58,0.03668683782323742,0.08221775016480808,0.08652136534485286,0.7354478944367624,0.03061544820893849,0.028510704021400102
59,0.06254037993382797,0.024395280975726033,0.35510124450891706,0.5433365724250281,0.012492023881367536,0.0021344982751329037
60,0.03268927699585344,0.023692337892554437,0.32550118296149966,0.5865631040915051,0.027993330487747745,0.003560767570839279
61,0.056087758555430696,0.02431523250641165,0.44950572538342815,0.45179947797872316,0.01473241537569674,0.0035593902003095332
62,0.051398723276273234,0.09729926779523228,0.09671117984851813,0.7053635508610101,0.031413900978940076,0.01781337724002612
63,0.058191683166121055,0.10981894159015818,0.12463567744192437,0.6685815031825311,0.020243679570134142,0.01852851504913084
64,0.05147190523667613,0.1162631550278933,0.09941758678817154,0.6863518488499454,0.028680495609732598,0.017815008487580577
65,0.060359770075594996,0.07065855923222408,0.196152733202115,0.641842825932385,0.01745033883375286,0.01353577272392717
66,0.09920808091432605,0.09832236470801019,0.17314005102634825,0.584921409336803,0.027315610378237477,0.017092483636274833
67,0.06513827735507989,0.11783365771009577,0.15025118966923998,0.6254606942338606,0.02351773927569965,0.017798441756023436
68,0.04300860416654958,0.6416366963125435,0.062205287497770385,0.21626675731653153,0.032620830362524784,0.00426182434408059
69,0.09363081563945055,0.07638455638243566,0.13219269831055214,0.6497151352543199,0.021006162710410146,0.027070631702830916
70,0.053004114365459265,0.03609342117136624,0.24965203110440448,0.6290268135627984,0.025106536194202878,0.007117083601767283
71,0.03128086855213955,0.030594809127166698,0.24004687049430015,0.6687637894290589,0.027179164122201088,0.0021344982751329037
72,0.02599082210631911,0.0312905906324349,0.277414979621533,0.6358039181720487,0.026652830198477317,0.0028468592691862178
73,0.037837235966300446,0.03189538449212575,0.21058248924113615,0.6859406928344564,0.02947261405372518,0.0042715834122550025
74,0.05156019134329402,0.029289665886617036,0.5004019604638831,0.4038980314236864,0.011290760682210334,0.0035593902003095332
75,0.044121218519399576,0.02198722019734824,0.5226623737815664,0.40208930257056147,0.0062925233170337755,0.0028473616140907896
76,0.046439622025315645,0.018591925850779314,0.3969070170211418,0.5211210527095528,0.012667629076491084,0.0042727533167193675
77,0.09116340484434073,0.015559238302087802,0.3859105127659172,0.4760282237380818,0.027779230149263,0.0035593902003095332
78,0.06214318624810307,0.020526861783030204,0.3554030586716061,0.5437739328323651,0.016018462189762363,0.0021344982751329037
79,0.05832071550086415,0.44671725942155366,0.10628520201110563,0.33909845659551285,0.02323432975283584,0.026344036718127732
