Id,proba_class_0,proba_class_1,proba_class_2,proba_class_3,proba_class_4,proba_class_5
0,0.007410147541697957,0.0020578271775508676,0.061644467863818275,0.9281662953246637,0.0006369882328411682,8.427385942804052e-05
1,0.0011662170130341673,0.0005823736707660006,0.731561960982213,0.26634483085496985,0.00033431417544753616,1.0303303569335103e-05
2,0.0019551390119854134,0.0019061518671346371,0.7546543229656288,0.2412388659555271,0.00020735366153814525,3.816653818601525e-05
3,0.0024774422882289132,0.017175586685567765,0.05649510120670518,0.9229101233193377,0.0008561725931032664,8.557390705728322e-05
4,0.8853543922797722,0.0018584037540919534,0.03945418447603763,0.07173158624693693,0.0011380795375131102,0.00046335370564816946
5,0.004536154373528286,0.000624459717285224,0.5940069684401152,0.4005648494134976,0.0002381047152378247,2.9463340335926635e-05
6,0.01426459477572215,0.0011425038550027754,0.40252773725091,0.5813861184309027,0.0006385017876265405,4.0543899835765865e-05
7,0.0013474201578769788,0.00039877702403283617,0.5221326445960913,0.4752674158152406,0.0008383430300732926,1.539937668497483e-05
8,0.004414347974324344,0.00034090197076571885,0.7102230560866178,0.28460750131093016,0.0003823284924444492,3.1864164917287026e-05
9,0.0017991237303943753,0.0015745244924435637,0.7120502058883148,0.28359125035564164,0.0009307432972029353,5.4152236002689545e-05
10,0.001530368441977977,0.0007805871748662552,0.5592149876757644,0.43776150749562526,0.0006867710485288978,2.5778163237217315e-05
11,0.001303519280150958,0.0009948404779301858,0.5304845361898555,0.4667820227199473,0.0004131876411782102,2.18936909379527e-05
12,0.024251480703400892,0.0005713278422059255,0.8441877173721998,0.1302497013670519,0.0006683218077192708,7.145090742215829e-05
13,0.012244327736606452,0.002217750623135644,0.7366749614836098,0.24816481972115373,0.0006381068086137449,6.00336268806082e-05
14,0.0020152662976005045,0.025752511390769926,0.2171008543828848,0.7547961921171303,0.0003056870220448829,2.9488789569563186e-05
15,0.0006093343557490417,0.009848883754444319,0.13592272413803944,0.8531850035864311,0.00042244247296274,1.1611692373420413e-05
16,0.0023055894686340554,0.14552050588626744,0.0670092144270411,0.7848451341454447,0.00025495703049834896,6.459904211440385e-05
17,0.001176049455695122,0.0008575262367717144,0.7970950873994063,0.20015945757886783,0.0006752499691100404,3.662936014899786e-05
18,0.0012438497425115288,0.0072753476097001096,0.07955942700893924,0.9111950705639836,0.0006697456068383267,5.6559468027122414e-05
19,0.0021217565194390936,0.0008126224686405536,0.5726154257257371,0.42393465791996365,0.0004480073956552395,6.75299705642952e-05
20,0.010548055457110765,0.0025130592417063487,0.43912264279558916,0.5473682538614425,0.0003810151440155451,6.697350013569195e-05
21,0.007516153296205774,0.0002805287365266871,0.29541381215802165,0.6957378852393888,0.0009995879684551985,5.203260140185578e-05
22,0.0013578021673435383,0.016609452532341373,0.15488976613126426,0.8267616342320921,0.0003635379449519497,1.7806992006750353e-05
23,0.0012308816175037826,0.009753916882085325,0.18733649916336542,0.8013554268591075,0.0003028619196078663,2.041355833010329e-05
24,0.0037150548695275808,0.00520286108140811,0.42676669756248775,0.5639537171499664,0.000329508414267253,3.2160922342906915e-05
25,0.0013234750479797156,0.0014004453807145733,0.7081800396104774,0.2879435617698208,0.0009203484664041478,0.00023212972460327492
26,0.0006768987903229358,0.018311962216724494,0.16024129264475134,0.82056796809721,0.00018461769388558062,1.726055710581169e-05
27,0.0016662839400114254,0.0009234732887615088,0.6498817540401058,0.3472392022825137,0.00027146185799100666,1.7824590616446877e-05
28,0.008790079564469028,0.0018857901921180032,0.27226857104872837,0.7164349537523367,0.0005623738791261221,5.82315632218051e-05
29,0.001955151412692411,0.0029320490867879674,0.40923892031370773,0.5855315147392182,0.00030609447312365725,3.626997447008186e-05
30,0.0007997817252689021,0.0007701869623817573,0.6159110164406105,0.38209731567690886,0.000410249989199198,1.144920563082332e-05
31,0.0009939804519927334,0.0033389101847386207,0.49503390715454226,0.500143044013898,0.00048094424813750097,9.213946690935689e-06
32,0.001428264365926138,0.0021555269550234545,0.42381023523654726,0.5717463392451334,0.0008116901251669356,4.7944072202701155e-05
33,0.0016471350122306081,0.0008262032302017485,0.6084712037252387,0.38848543340948916,0.000530702026654813,3.932259618516179e-05
34,0.0005834396509383143,0.0005110842182008542,0.6449412934156445,0.35358889278089556,0.00036689950330400146,8.390431016636659e-06
35,0.013406392589007337,0.001614509457839498,0.4851142640644691,0.4994643658749,0.00035751265261352083,4.295536117072822e-05
36,0.008672196823775503,0.4323488799274307,0.2293531877298972,0.32466451223210124,0.0041104481180917005,0.0008507751687035488
37,0.0032307997251341063,0.0010870605893571448,0.11490529089138794,0.879869924110632,0.0007281720947581544,0.00017875258873069593
38,0.012691001711605582,0.21751114356096818,0.41023888390070895,0.35749377526913895,0.0018949267916237881,0.00017026876595448024
39,0.0008688432919045364,0.0136828720632319,0.23383662902619026,0.7512472577276839,0.00034777287810271965,1.662501288663142e-05
40,0.0014544611121565978,0.0008127204830995366,0.5350204330589832,0.4623861586025376,0.00031069873655414616,1.552800666910897e-05
41,0.0006167483115453844,0.0023098296307877734,0.19570453474097887,0.8011492764123452,0.00020524817004802907,1.4362734294530683e-05
42,0.001957781327699499,0.0016296906181967003,0.5293562569184357,0.4667205171604878,0.0003155208118972179,2.0233163283118293e-05
43,0.0017555565959140478,0.008416422049125365,0.13931466575572807,0.8500987976747066,0.0003919858915104545,2.257203301545778e-05
44,0.005338008255403503,0.0026825289254802397,0.1587964473502359,0.8328840187845304,0.00026417547318417366,3.4821211165851485e-05
45,0.008007356721760511,0.00474315970916867,0.18407053765717168,0.8022056897161044,0.0009037819134655198,6.947428232906503e-05
46,0.0011623706740854303,0.003931261085457054,0.07364994615875459,0.9208785715695911,0.00034848660411997904,2.9363907991730126e-05
47,0.0006999863562893644,0.013509418306237775,0.0882771662421659,0.8972213740933677,0.0002742291856760809,1.782581626329812e-05
48,0.0011773850578948267,0.010884495091482765,0.14604834741165665,0.841686248568287,0.00018373659349886986,1.9787277179952485e-05
49,0.0012855394945234934,0.02281507814657576,0.050206168242972395,0.925408797619716,0.0002507648499806417,3.365164623174594e-05
50,0.004237056608551739,0.000860336357647105,0.1632966005888219,0.8309232307222099,0.0006499864187868788,3.278930398258681e-05
51,0.002063291534604863,0.10009614642110583,0.07262014459609008,0.824060704197102,0.001092299253500887,6.741399759641944e-05
52,0.001729829907401655,0.013417585315475215,0.059401211733695614,0.9249374679503841,0.0004587109325620799,5.51941604812131e-05
53,0.0017345232745613274,0.049866305979646725,0.06693658170334342,0.8807490538042316,0.0006249034265638292,8.86318116530978e-05
54,0.0029471266725732176,0.0018245438089435917,0.04558283808994961,0.9492623470936372,0.0003431843314924835,3.996000340394476e-05
55,0.08750282323412892,0.0027598269713976636,0.16514311945172258,0.7428356791140593,0.0012424580643864698,0.0005160931643050738
56,0.0022614404338064664,0.013644392924436387,0.09718643859908155,0.8865909446356477,0.0002655307589804928,5.12526480474947e-05
57,0.0020847754140060444,0.006997132618715446,0.09930468287419018,0.8911224302168368,0.00042997905198421444,6.099982426718223e-05
58,0.0013726961643044037,0.013789205266785226,0.048169164048213614,0.936270110971234,0.00033272608419186955,6.609746527070526e-05
59,0.002005620422345811,0.0018259465553502573,0.16319145503181537,0.8315561236105878,0.0013779706854230185,4.28836944777551e-05
60,0.0017242631743927003,0.0016719592530746253,0.2533128844400578,0.74249291668783,0.000786710971670654,1.1265472974406729e-05
61,0.005772394343616921,0.006070139681939037,0.15408055940413695,0.8333228313344294,0.0006755853060775656,7.848992980019073e-05
62,0.001521743859515612,0.011226246016452782,0.02076556613991979,0.965800528986233,0.0006529811064054149,3.293389147355667e-05
63,0.013458010909553328,0.016221828665643978,0.26828342111758346,0.7012065652957489,0.0007015529903637273,0.0001286210211065203
64,0.0037475360019506468,0.015868264380076047,0.036124832308164954,0.9432041952683557,0.0009608250697991161,9.434697165342175e-05
65,0.003409759429378349,0.0029771152789823795,0.0660913251185252,0.9267547646543173,0.0007218607292912832,4.517478950537852e-05
66,0.012492556355408357,0.01036362340928274,0.02908359181780935,0.9473565039774866,0.0006219576526058451,8.17667874069213e-05
67,0.00701946447138788,0.08960880518654447,0.031087856619407547,0.8709809030316428,0.0011423976267503349,0.00016057306426686284
68,0.004481876295597178,0.7490454273705593,0.04942086446224383,0.1960599212850708,0.0005938292473081413,0.0003980813392207539
69,0.008861822835823638,0.0024771192225942337,0.13256280332195966,0.8553199829435599,0.0006541407438881596,0.0001241309321743599
70,0.0009720232346216627,0.0004105438905893223,0.05699987034526495,0.9409255081229314,0.0006651568038198809,2.689760277281785e-05
71,0.000992304799770782,0.0013472519908234743,0.06690697942173703,0.9302959090231123,0.00043274049377735346,2.4814270779080463e-05
72,0.0006982192281535551,0.0029710883824871567,0.17916184129313797,0.816944534978007,0.0002148304616898233,9.485656524560863e-06
73,0.0005390612905660016,0.0018178597419986912,0.06605116659104686,0.9313666137390353,0.00021310125306555974,1.2197384287558428e-05
74,0.0032868463629886985,0.0005012772869880347,0.4936363574854662,0.5014805432111237,0.0010474300176880552,4.7545635745240536e-05
75,0.0016739964270773857,0.0009353149137320871,0.7180559958264547,0.2789339069572231,0.0003813058391461407,1.9480036366533692e-05
76,0.001125265505198947,0.0002695550704969761,0.4162769180084596,0.5813428538481773,0.0009191119645135318,6.629560315362375e-05
77,0.12277828918265207,0.0005972882869003066,0.1257525982278617,0.7471357552914752,0.003409959879449568,0.00032610913166106
78,0.004624120370980664,0.00043939075423977665,0.03386681867961185,0.9602159267487634,0.0007688160766212529,8.492736978307606e-05
79,0.001754082612165586,0.5562589715737006,0.02541243384480317,0.415332823261011,0.001152614419614484,8.90742887053093e-05
80,0.003270257909120782,0.6893215871279356,0.014997471397453555,0.291353151297462,0.0009144303360576896,0.00014310193197044938
81,0.0009790993913929799,0.0010496331303746233,0.2742610861684975,0.7233131174656796,0.0003755396944115026,2.152414964383772e-05
82,0.0018341125072307116,0.0775092594862429,0.019123178763660296,0.9001654456294558,0.0012735831227257506,9.442049068440563e-05
83,0.0011598837620110166,0.0015118163542050362,0.22977124519038544,0.7671493415561239,0.00037381663542852063,3.3896501845982544e-05
84,0.009909497443496944,0.07205700115575994,0.047130789190349,0.8699352362643619,0.0008251401585500474,0.00014233578748207282
85,0.029095755640852934,0.0049705790817183996,0.48638100805854384,0.4784010021240782,0.0010544546441730062,9.720045063375604e-05
86,0.017020044870715324,0.04004062146099844,0.19428085577566623,0.7472053425074436,0.000802857984356902,0.0006502774008194297
87,0.0036316616241676594,0.022825096039851108,0.10932476991107834,0.8636773634188117,0.000484662629371581,5.644637671939336e-05
88,0.0013972315768965308,0.3132123470449652,0.03174699802247968,0.6528902309958468,0.0006941163122135563,5.907604759814467e-05
89,0.0010278940248427129,0.0022544534396503136,0.07399959202193221,0.9223666769870741,0.00029601982517485023,5.536370132593017e-05
90,0.0012394094038234388,0.0036904464925965625,0.11156985205010726,0.8832123269445117,0.0002329336207590613,5.503148820196029e-05
91,0.0021657559882694265,0.006547588272769997,0.11080097537793529,0.880143872637214,0.0002790765926877322,6.273113112343097e-05
92,0.0015002440625510385,0.005728707409159272,0.10423913181784365,0.8881775803042078,0.0002893637360388695,6.497267019947236e-05
93,0.0011545889191335295,0.005483399969932416,0.06465129503733642,0.9281560221290169,0.0004774141835346081,7.72797610460175e-05
94,0.002024608670350721,0.0044737255463340965,0.08845458050418738,0.9045572361294096,0.00042617973128648097,6.366941843166934e-05
95,0.0009985272367000469,0.0033203858791617095,0.2870906657452836,0.7083984215196705,0.00015320373371948556,3.8795885464597265e-05
96,0.0011500261273196697,0.013049534748329268,0.21611409036857576,0.7695010410965782,0.0001442480546868121,4.105960451012423e-05
97,0.0012847365491041986,0.009991352965580161,0.2774537934843581,0.7110459274783374,0.00015935082799814457,6.483869462194414e-05
98,0.0013824974170495656,0.009576770587620697,0.1767036667301303,0.8121914055336041,9.234579745046651e-05,5.331393414472398e-05
99,0.1969538880726223,0.016270358329633333,0.4690178734661943,0.3160205214452658,0.0014388225253468535,0.0002985361609374633
100,0.3126344555033644,0.015029768128121311,0.41640374293085514,0.25456192184554105,0.0011033525539930148,0.00026675903812517087
101,0.6311241259495781,0.003594012614780081,0.181963599824393,0.1825351507837064,0.0005609386326970489,0.0002221721948453411
102,0.1664547849441869,0.0343025495568738,0.3426773951861102,0.4557451550468724,0.0005023636930601208,0.00031775157289661455
103,0.0035185257126369523,0.002516208610136412,0.47161808262631016,0.5218978172417482,0.0004001318177761194,4.923399139217822e-05
104,0.0009317354431953194,0.0025186669317660503,0.26883706554783166,0.7274895901158515,0.00020213306825324158,2.080889310240422e-05
105,0.0006900797095844379,0.00968169536027627,0.5558090957058784,0.4333988333620827,0.000370787517795096,4.9508344383116155e-05
106,0.00027865622096791303,0.023058471048976393,0.48607439073838365,0.49041756175523954,0.00013912998201520753,3.179025441746418e-05
107,0.0054697513424003,0.0015483042461196864,0.7087869531787266,0.2838521414240133,0.00030868262010801773,3.416718863203905e-05
108,0.28745561670030384,0.0015614445006010174,0.32411141542973576,0.38612082958841476,0.000574349823537304,0.00017634395740739707
109,0.5587062247684301,0.0011971401032093631,0.23548947644474214,0.20321014567286436,0.0012163135971367438,0.00018069941361717508
110,0.37856167516409783,0.0020969766709570043,0.291833815612627,0.32538201049306487,0.0018348950840246373,0.00029062697522871125
111,0.1774619619357525,0.0010151348184141765,0.28150454041871215,0.5389027817552099,0.0008949081134920432,0.00022067295841916761
112,0.0035993759648858046,0.0033330341212160254,0.3142595163181205,0.6784260920584714,0.00031670658963612507,6.52749476701105e-05
113,0.0020129691504496955,0.005443029775896916,0.20848889466580964,0.7838416229042868,0.00017399731479781277,3.948618875912677e-05
114,0.5909874747668193,0.0030553468858206334,0.22613060209489388,0.17900314488369964,0.0006779846959492115,0.0001454466728174267
115,0.011122714670186292,0.0017614811352277705,0.42790172423725537,0.5588263049934467,0.00034586137161376015,4.1913592270246746e-05
116,0.5023805626821939,0.004825800170791159,0.266130026374941,0.22558035566626666,0.0009319319781664278,0.00015132312764085115
117,0.006641767910892383,0.011015802293354129,0.3369877804431618,0.6448420114438507,0.00046631999300368663,4.631791573730581e-05
118,0.009923727276597839,0.04980497255088935,0.20585839605474532,0.7338526545110053,0.0005010430240469149,5.9206582715189234e-05
119,0.012187901755259233,0.06199813159995907,0.21865615248443443,0.7065976976687697,0.0004922114499547788,6.790504162289668e-05
120,0.01557032305154695,0.0577785006764535,0.1837571062847611,0.7422741846360684,0.0004962802800604324,0.00012360507110966616
121,0.017971147134670934,0.00404846818817099,0.3452225235856549,0.6320693535804751,0.0006202655293672529,6.824198166080153e-05
122,0.022293147304285155,0.0034342683156380264,0.25733081316188905,0.7163680729791184,0.0004981242967947274,7.557394227456547e-05
123,0.45409859524509877,0.0020033402168972963,0.3972758923026951,0.14585656965640467,0.0006163383517561717,0.00014926422714804343
124,0.01632426867298508,0.0026587203703459755,0.39940426554925557,0.5810219428236124,0.0005126497313955732,7.815285240548267e-05
125,0.31562312407660403,0.0018001515263400742,0.3149299019550648,0.366914098611034,0.0006656220473136234,6.71017836435393e-05
126,0.4718143958443361,0.0018610671370934636,0.32901512412340966,0.19652738693573568,0.000679852515273307,0.00010217344415158647
127,0.0027707947090722836,0.0042534087709192505,0.5088821905034218,0.48384092635577836,0.00021541862848154016,3.726103232681692e-05
128,0.011990573498512885,0.007112682486553826,0.4297149703474103,0.550644196930067,0.00040661314789473043,0.00013096358956128418
129,0.29207076029908385,0.0026930703240338125,0.27264905636676273,0.4319020874079262,0.0006387295477161253,4.629605447735952e-05
130,0.6935510531321253,0.0004426184363334448,0.16004468297220822,0.14525458951776654,0.0006246797226865901,8.237621887984503e-05
131,0.011112698182666575,0.005003483722543613,0.2731832434359401,0.7104342755995564,0.00024109813203612504,2.520092725721065e-05
132,0.03095888446410346,0.004285355215103642,0.13768500814293763,0.8261067564622939,0.0008417438532798577,0.0001222518622813851
