Id,proba_class_0,proba_class_1,proba_class_2,proba_class_3,proba_class_4,proba_class_5
0,0.006776998,0.0002867831,0.01678693,0.97556204,0.00056308287,2.4225874e-05
1,0.00012740066,0.00025639147,0.7658486,0.23309255,0.00067360734,1.5948458e-06
2,0.0006145256,0.00041426436,0.7987961,0.2000066,0.00016603277,2.349929e-06
3,0.002006527,0.0027324469,0.06024433,0.9337891,0.0010835245,0.00014407933
4,0.92714494,0.00046015746,0.015079043,0.05485972,0.0024405008,1.5652986e-05
5,0.00076990604,0.00063473324,0.7757929,0.22166815,0.0011310849,3.3077592e-06
6,0.015785286,0.0003709735,0.75292736,0.22938755,0.00152414,4.6489936e-06
7,0.00020425272,0.00029324446,0.20096442,0.7979149,0.0006215139,1.5783503e-06
8,0.001566298,0.00037406283,0.7774808,0.2178957,0.0026592044,2.3970839e-05
9,0.0006629586,0.0008264277,0.8133476,0.1831789,0.0019795413,4.6081423e-06
10,0.0003891161,0.00010620518,0.7767182,0.22082707,0.0019551092,4.220316e-06
11,0.00017294826,0.00030401064,0.33606303,0.6631578,0.00029516025,6.9931516e-06
12,0.009553628,0.0002212669,0.90078497,0.08823079,0.0011874513,2.1907053e-05
13,0.00872073,0.0002114229,0.8742414,0.11628516,0.0002818498,0.0002593552
14,0.00040150204,0.0079307845,0.17945853,0.8119229,0.0002739095,1.2394114e-05
15,0.00011613401,0.0035699804,0.07601822,0.9189561,0.0013380061,1.5413394e-06
16,0.00026476823,0.034053538,0.07903729,0.8854495,0.0011224134,7.2430004e-05
17,0.000113412614,0.00038525058,0.8708179,0.12807336,0.00060105,8.920039e-06
18,0.0003811236,0.0013879117,0.053076822,0.9418762,0.0032722235,5.8131673e-06
19,9.337449e-05,0.00011221557,0.8178235,0.18164526,0.0003091167,1.65158e-05
20,0.0012085584,0.0012354489,0.72086334,0.27545348,0.0012163176,2.2887923e-05
21,0.0030569637,7.019302e-05,0.22757494,0.76193297,0.007321525,4.3398355e-05
22,0.0003789041,0.006459779,0.18718925,0.8034661,0.0025000148,5.9707354e-06
